index,year,month,week,Postal Code,sale
23648.0,2018,7,27,99203.0,41
24291.0,2018,8,33,99203.0,43
24914.0,2018,9,39,99203.0,44
25051.0,2018,10,40,99203.0,45
25208.0,2018,10,41,99203.0,46
25356.0,2018,10,42,99203.0,47
25505.0,2018,10,43,99203.0,48
25607.0,2018,10,44,99203.0,49
25708.0,2018,11,44,99203.0,50
26010.0,2018,11,46,99203.0,51
26141.0,2018,11,47,99203.0,52
26293.0,2018,11,48,99203.0,54
26454.0,2018,12,49,99203.0,55
26607.0,2018,12,50,99203.0,56
26758.0,2018,12,51,99203.0,57
26882.0,2018,12,52,99203.0,58
27007.0,2019,1,1,99203.0,59
27157.0,2019,1,2,99203.0,61
27315.0,2019,1,3,99203.0,62
28237.0,2019,3,13,99203.0,63
28347.0,2019,4,14,99203.0,64
28755.0,2019,4,17,99203.0,65
29447.0,2019,6,23,99203.0,66
29822.0,2019,6,26,99203.0,67
29921.0,2019,7,27,99203.0,68
30863.0,2019,8,35,99203.0,70
30984.0,2019,9,36,99203.0,71
31225.0,2019,9,38,99203.0,72
31832.0,2019,10,42,99203.0,76
32043.0,2019,10,44,99203.0,77
32252.0,2019,11,46,99203.0,78
32408.0,2019,11,48,99203.0,79
33301.0,2020,1,3,99203.0,80
34421.0,2020,3,14,99203.0,81
34694.0,2020,4,16,99203.0,82
34998.0,2020,5,22,99203.0,83
35150.0,2020,6,24,99203.0,84
35215.0,2020,6,25,99203.0,85
35690.0,2020,7,29,99203.0,87
35988.0,2020,7,31,99203.0,89
36298.0,2020,8,34,99203.0,90
37082.0,2020,10,41,99203.0,91
37248.0,2020,10,42,99203.0,92
37614.0,2020,11,45,99203.0,93
37774.0,2020,11,46,99203.0,94
37936.0,2020,11,47,99203.0,95
38032.0,2020,11,48,99203.0,96
38167.0,2020,12,49,99203.0,97
38251.0,2020,12,50,99203.0,98
38523.0,2020,12,52,99203.0,99
38942.0,2021,1,2,99203.0,100
39383.0,2021,2,5,99203.0,101
39747.0,2021,2,8,99203.0,102
40350.0,2021,3,13,99203.0,103
40792.0,2021,4,15,99203.0,104
40954.0,2021,4,16,99203.0,105
41121.0,2021,4,17,99203.0,106
41350.0,2021,5,18,99203.0,108
42150.0,2021,6,23,99203.0,109
43348.0,2021,7,29,99203.0,111
43543.0,2021,7,30,99203.0,112
44076.0,2021,8,33,99203.0,113
44311.0,2021,8,35,99203.0,114
44871.0,2021,9,38,99203.0,115
45271.0,2021,10,40,99203.0,116
45585.0,2021,10,42,99203.0,117
45769.0,2021,10,43,99203.0,118
45907.0,2021,11,44,99203.0,119
46112.0,2021,11,45,99203.0,120
46300.0,2021,11,46,99203.0,121
46560.0,2021,11,48,99203.0,122
46658.0,2021,12,48,99203.0,123
47031.0,2021,12,50,99203.0,124
47183.0,2021,12,51,99203.0,125
47713.0,2022,1,2,99203.0,126
47892.0,2022,1,3,99203.0,127
48248.0,2022,2,5,99203.0,128
48628.0,2022,2,7,99203.0,129
48950.0,2022,3,9,99203.0,130
49143.0,2022,3,10,99203.0,131
49314.0,2022,3,11,99203.0,132
50114.0,2022,4,15,99203.0,133
50439.0,2022,4,17,99203.0,134
50755.0,2022,5,19,99203.0,135
51102.0,2022,5,21,99203.0,136
51281.0,2022,6,22,99203.0,137
51451.0,2022,6,23,99203.0,138
51764.0,2022,6,25,99203.0,139
52214.0,2022,7,27,99203.0,140
52443.0,2022,7,28,99203.0,141
52630.0,2022,7,29,99203.0,142
52802.0,2022,7,30,99203.0,143
53012.0,2022,8,31,99203.0,144
53204.0,2022,8,32,99203.0,145
53383.0,2022,8,33,99203.0,146
53567.0,2022,8,34,99203.0,147
779.0,2011,10,43,98862.0,1
5468.0,2013,11,45,98862.0,2
15559.0,2016,12,50,98862.0,3
15711.0,2016,12,52,98862.0,4
18134.0,2017,6,26,98862.0,5
22420.0,2018,4,17,98862.0,6
22441.0,2018,4,18,98862.0,7
24179.0,2018,8,32,98862.0,8
25499.0,2018,10,43,98862.0,9
27454.0,2019,1,4,98862.0,10
29228.0,2019,5,21,98862.0,11
29687.0,2019,6,25,98862.0,12
30172.0,2019,7,29,98862.0,13
33165.0,2020,1,2,98862.0,14
35317.0,2020,6,26,98862.0,15
35530.0,2020,7,28,98862.0,16
36391.0,2020,8,35,98862.0,17
37241.0,2020,10,42,98862.0,18
37608.0,2020,11,45,98862.0,19
37764.0,2020,11,46,98862.0,20
38164.0,2020,12,49,98862.0,21
39872.0,2021,3,9,98862.0,22
42787.0,2021,7,26,98862.0,23
46289.0,2021,11,46,98862.0,24
47174.0,2021,12,51,98862.0,25
48076.0,2022,1,4,98862.0,26
48245.0,2022,2,5,98862.0,27
48421.0,2022,2,6,98862.0,28
49905.0,2022,4,14,98862.0,29
51960.0,2022,6,26,98862.0,30
761.0,2011,10,42,99021.0,1
2792.0,2013,1,5,99021.0,2
5190.0,2013,10,41,99021.0,3
7909.0,2014,8,34,99021.0,4
13575.0,2016,6,24,99021.0,5
14207.0,2016,8,32,99021.0,6
14930.0,2016,10,41,99021.0,7
15297.0,2016,11,46,99021.0,8
15639.0,2016,12,51,99021.0,9
17074.0,2017,4,15,99021.0,10
17381.0,2017,5,18,99021.0,11
18343.0,2017,7,28,99021.0,12
18618.0,2017,8,31,99021.0,13
27154.0,2019,1,2,99021.0,14
31519.0,2019,10,40,99021.0,15
32340.0,2019,11,47,99021.0,16
33169.0,2020,1,2,99021.0,17
33298.0,2020,1,3,99021.0,18
33667.0,2020,2,6,99021.0,19
35214.0,2020,6,25,99021.0,20
37769.0,2020,11,46,99021.0,21
41117.0,2021,4,17,99021.0,22
42001.0,2021,6,22,99021.0,23
42318.0,2021,6,24,99021.0,24
42519.0,2021,6,25,99021.0,25
42790.0,2021,7,26,99021.0,26
43134.0,2021,7,28,99021.0,27
43542.0,2021,7,30,99021.0,28
46108.0,2021,11,45,99021.0,29
46293.0,2021,11,46,99021.0,30
46557.0,2021,11,48,99021.0,31
46837.0,2021,12,49,99021.0,32
47181.0,2021,12,51,99021.0,33
47888.0,2022,1,3,99021.0,34
49134.0,2022,3,10,99021.0,35
50256.0,2022,4,16,99021.0,36
53006.0,2022,8,31,99021.0,37
759.0,2011,10,42,98541.0,1
10238.0,2015,5,20,98541.0,2
11324.0,2015,9,39,98541.0,3
13423.0,2016,6,22,98541.0,4
13714.0,2016,6,26,98541.0,5
13784.0,2016,7,27,98541.0,6
16835.0,2017,3,13,98541.0,7
18610.0,2017,8,31,98541.0,8
19408.0,2017,9,39,98541.0,9
19712.0,2017,10,42,98541.0,10
22069.0,2018,4,14,98541.0,11
25335.0,2018,10,42,98541.0,12
27433.0,2019,1,4,98541.0,13
30028.0,2019,7,28,98541.0,14
31799.0,2019,10,42,98541.0,15
33907.0,2020,2,9,98541.0,16
38507.0,2020,12,52,98541.0,17
39358.0,2021,2,5,98541.0,18
40572.0,2021,4,14,98541.0,19
41316.0,2021,5,18,98541.0,20
42288.0,2021,6,24,98541.0,21
45238.0,2021,10,40,98541.0,22
45739.0,2021,10,43,98541.0,23
45881.0,2021,11,44,98541.0,24
46071.0,2021,11,45,98541.0,25
46541.0,2021,11,48,98541.0,26
47862.0,2022,1,3,98541.0,27
753.0,2011,10,42,98204.0,1
2393.0,2012,12,49,98204.0,2
2842.0,2013,2,6,98204.0,3
4216.0,2013,7,28,98204.0,4
4396.0,2013,7,31,98204.0,5
4497.0,2013,8,32,98204.0,6
4703.0,2013,8,35,98204.0,7
5238.0,2013,10,42,98204.0,8
5696.0,2013,12,49,98204.0,9
6102.0,2014,1,4,98204.0,10
10295.0,2015,5,21,98204.0,11
10353.0,2015,5,22,98204.0,12
11052.0,2015,8,34,98204.0,13
11160.0,2015,9,36,98204.0,14
11311.0,2015,9,39,98204.0,15
11376.0,2015,10,40,98204.0,16
11480.0,2015,10,42,98204.0,17
11924.0,2015,12,50,98204.0,18
12096.0,2015,12,53,98204.0,19
12215.0,2016,1,2,98204.0,20
12566.0,2016,2,8,98204.0,21
12594.0,2016,2,9,98204.0,22
12906.0,2016,4,14,98204.0,23
13176.0,2016,5,18,98204.0,24
13416.0,2016,6,22,98204.0,25
14356.0,2016,8,34,98204.0,26
14499.0,2016,9,36,98204.0,27
14671.0,2016,9,38,98204.0,28
14746.0,2016,9,39,98204.0,29
14823.0,2016,10,40,98204.0,30
15210.0,2016,11,45,98204.0,31
15476.0,2016,12,49,98204.0,32
15931.0,2017,1,3,98204.0,33
16018.0,2017,1,4,98204.0,34
16142.0,2017,2,5,98204.0,35
16645.0,2017,3,11,98204.0,36
16727.0,2017,3,12,98204.0,37
16810.0,2017,3,13,98204.0,38
17992.0,2017,6,25,98204.0,39
18191.0,2017,7,27,98204.0,40
18402.0,2017,7,29,98204.0,41
18582.0,2017,8,31,98204.0,43
18871.0,2017,8,34,98204.0,44
18948.0,2017,8,35,98204.0,45
19167.0,2017,9,37,98204.0,46
19382.0,2017,9,39,98204.0,47
19484.0,2017,10,40,98204.0,48
19785.0,2017,10,43,98204.0,49
20055.0,2017,11,46,98204.0,50
20131.0,2017,11,47,98204.0,51
20324.0,2017,12,49,98204.0,52
20832.0,2018,1,2,98204.0,54
21420.0,2018,2,8,98204.0,55
21689.0,2018,3,11,98204.0,56
21792.0,2018,3,12,98204.0,57
22377.0,2018,4,17,98204.0,58
22495.0,2018,5,18,98204.0,59
23614.0,2018,7,27,98204.0,61
23714.0,2018,7,28,98204.0,62
24346.0,2018,8,34,98204.0,63
24990.0,2018,10,40,98204.0,64
25668.0,2018,11,44,98204.0,65
25790.0,2018,11,45,98204.0,66
27241.0,2019,1,3,98204.0,67
27521.0,2019,1,5,98204.0,68
27586.0,2019,2,5,98204.0,70
27734.0,2019,2,7,98204.0,71
27957.0,2019,3,10,98204.0,72
28115.0,2019,3,12,98204.0,76
28195.0,2019,3,13,98204.0,77
28297.0,2019,4,14,98204.0,78
28554.0,2019,4,16,98204.0,79
28795.0,2019,4,18,98204.0,80
28854.0,2019,5,18,98204.0,81
29390.0,2019,6,23,98204.0,82
29505.0,2019,6,24,98204.0,83
29628.0,2019,6,25,98204.0,84
29992.0,2019,7,28,98204.0,85
30358.0,2019,7,31,98204.0,87
30710.0,2019,8,34,98204.0,89
30934.0,2019,9,36,98204.0,90
31056.0,2019,9,37,98204.0,91
31293.0,2019,9,39,98204.0,92
31437.0,2019,10,40,98204.0,93
31905.0,2019,10,43,98204.0,94
32135.0,2019,11,45,98204.0,95
32770.0,2019,12,51,98204.0,96
33067.0,2020,1,2,98204.0,97
34159.0,2020,3,12,98204.0,98
34387.0,2020,3,14,98204.0,99
35617.0,2020,7,29,98204.0,100
35775.0,2020,7,30,98204.0,101
35913.0,2020,7,31,98204.0,102
36535.0,2020,9,37,98204.0,103
36851.0,2020,9,40,98204.0,104
37165.0,2020,10,42,98204.0,105
37328.0,2020,10,43,98204.0,106
37534.0,2020,11,45,98204.0,108
37695.0,2020,11,46,98204.0,109
37859.0,2020,11,47,98204.0,111
38707.0,2021,1,1,98204.0,112
38865.0,2021,1,2,98204.0,113
39115.0,2021,1,4,98204.0,114
39310.0,2021,2,5,98204.0,115
40055.0,2021,3,11,98204.0,116
40186.0,2021,3,12,98204.0,117
40384.0,2021,4,13,98204.0,118
40499.0,2021,4,14,98204.0,119
40697.0,2021,4,15,98204.0,120
41035.0,2021,4,17,98204.0,121
41254.0,2021,5,18,98204.0,122
41431.0,2021,5,19,98204.0,123
41602.0,2021,5,20,98204.0,124
42235.0,2021,6,24,98204.0,125
42869.0,2021,7,27,98204.0,126
43041.0,2021,7,28,98204.0,127
43441.0,2021,7,30,98204.0,128
43635.0,2021,8,31,98204.0,129
43822.0,2021,8,32,98204.0,130
43984.0,2021,8,33,98204.0,131
44162.0,2021,8,34,98204.0,132
44511.0,2021,9,36,98204.0,133
44643.0,2021,9,37,98204.0,134
45184.0,2021,10,40,98204.0,135
45670.0,2021,10,43,98204.0,136
45835.0,2021,11,44,98204.0,137
45994.0,2021,11,45,98204.0,138
46204.0,2021,11,46,98204.0,139
46742.0,2021,12,49,98204.0,140
46936.0,2021,12,50,98204.0,141
47106.0,2021,12,51,98204.0,142
47453.0,2022,1,1,98204.0,143
47621.0,2022,1,2,98204.0,144
47988.0,2022,1,4,98204.0,145
48338.0,2022,2,6,98204.0,146
48521.0,2022,2,7,98204.0,147
48801.0,2022,2,9,98204.0,148
49551.0,2022,3,13,98204.0,149
49710.0,2022,4,13,98204.0,151
50005.0,2022,4,15,98204.0,152
50345.0,2022,4,17,98204.0,153
50525.0,2022,5,18,98204.0,154
51005.0,2022,5,21,98204.0,155
51224.0,2022,6,22,98204.0,157
51860.0,2022,6,26,98204.0,159
52314.0,2022,7,28,98204.0,160
52890.0,2022,8,31,98204.0,161
53291.0,2022,8,33,98204.0,162
53471.0,2022,8,34,98204.0,163
741.0,2011,10,41,98589.0,1
1121.0,2012,3,11,98589.0,2
3224.0,2013,4,14,98589.0,3
3368.0,2013,4,16,98589.0,4
3885.0,2013,6,23,98589.0,5
5883.0,2013,12,52,98589.0,6
7187.0,2014,6,24,98589.0,7
8955.0,2014,12,49,98589.0,8
10809.0,2015,7,29,98589.0,9
11168.0,2015,9,36,98589.0,10
12316.0,2016,1,3,98589.0,11
12798.0,2016,3,12,98589.0,12
14521.0,2016,9,36,98589.0,13
14695.0,2016,9,38,98589.0,14
14845.0,2016,10,40,98589.0,15
15799.0,2017,1,1,98589.0,16
17271.0,2017,4,17,98589.0,17
17814.0,2017,6,23,98589.0,18
18514.0,2017,7,30,98589.0,19
19819.0,2017,10,43,98589.0,20
21721.0,2018,3,11,98589.0,21
22305.0,2018,4,16,98589.0,22
23436.0,2018,6,25,98589.0,23
24899.0,2018,9,39,98589.0,24
25181.0,2018,10,41,98589.0,25
25845.0,2018,11,45,98589.0,26
28988.0,2019,5,19,98589.0,27
29805.0,2019,6,26,98589.0,28
30855.0,2019,8,35,98589.0,29
31087.0,2019,9,37,98589.0,30
31641.0,2019,10,41,98589.0,31
31942.0,2019,10,43,98589.0,32
32035.0,2019,10,44,98589.0,33
32242.0,2019,11,46,98589.0,34
32490.0,2019,12,1,98589.0,35
33565.0,2020,1,5,98589.0,36
33834.0,2020,2,8,98589.0,37
34312.0,2020,3,13,98589.0,38
35513.0,2020,7,28,98589.0,39
38509.0,2020,12,52,98589.0,40
39601.0,2021,2,7,98589.0,41
40226.0,2021,3,12,98589.0,43
40577.0,2021,4,14,98589.0,44
41093.0,2021,4,17,98589.0,45
43098.0,2021,7,28,98589.0,46
43506.0,2021,7,30,98589.0,47
43695.0,2021,8,31,98589.0,48
46809.0,2021,12,49,98589.0,49
47001.0,2021,12,50,98589.0,50
48930.0,2022,3,9,98589.0,51
50081.0,2022,4,15,98589.0,52
50888.0,2022,5,20,98589.0,54
51420.0,2022,6,23,98589.0,55
52023.0,2022,7,26,98589.0,56
52772.0,2022,7,30,98589.0,57
53172.0,2022,8,32,98589.0,58
738.0,2011,10,41,98380.0,1
1333.0,2012,5,19,98380.0,2
1660.0,2012,8,32,98380.0,3
4593.0,2013,8,33,98380.0,4
4998.0,2013,9,39,98380.0,5
6670.0,2014,4,15,98380.0,6
6931.0,2014,5,20,98380.0,7
7999.0,2014,9,36,98380.0,8
8335.0,2014,10,41,98380.0,9
10800.0,2015,7,29,98380.0,10
10962.0,2015,8,32,98380.0,11
11350.0,2015,9,40,98380.0,12
11382.0,2015,10,40,98380.0,13
13236.0,2016,5,19,98380.0,14
13558.0,2016,6,24,98380.0,15
14026.0,2016,7,30,98380.0,16
18598.0,2017,8,31,98380.0,17
19096.0,2017,9,36,98380.0,18
19303.0,2017,9,38,98380.0,19
19401.0,2017,9,39,98380.0,20
20073.0,2017,11,46,98380.0,21
20349.0,2017,12,49,98380.0,22
20457.0,2017,12,50,98380.0,23
21711.0,2018,3,11,98380.0,24
21822.0,2018,3,12,98380.0,25
22980.0,2018,5,22,98380.0,26
24363.0,2018,8,34,98380.0,27
25466.0,2018,10,43,98380.0,28
26248.0,2018,11,48,98380.0,29
30614.0,2019,8,33,98380.0,30
31316.0,2019,9,39,98380.0,31
33113.0,2020,1,2,98380.0,32
33431.0,2020,1,4,98380.0,33
35647.0,2020,7,29,98380.0,34
37729.0,2020,11,46,98380.0,35
38744.0,2021,1,1,98380.0,36
39014.0,2021,1,3,98380.0,37
40211.0,2021,3,12,98380.0,38
41073.0,2021,4,17,98380.0,39
42464.0,2021,6,25,98380.0,40
43079.0,2021,7,28,98380.0,41
43677.0,2021,8,31,98380.0,43
44198.0,2021,8,34,98380.0,44
44671.0,2021,9,37,98380.0,45
45216.0,2021,10,40,98380.0,46
45394.0,2021,10,41,98380.0,47
47139.0,2021,12,51,98380.0,48
49075.0,2022,3,10,98380.0,49
49258.0,2022,3,11,98380.0,50
49593.0,2022,3,13,98380.0,51
51401.0,2022,6,23,98380.0,52
52367.0,2022,7,28,98380.0,54
52581.0,2022,7,29,98380.0,55
52943.0,2022,8,31,98380.0,56
737.0,2011,10,41,98371.0,1
1119.0,2012,3,11,98371.0,2
2572.0,2013,1,1,98371.0,3
2633.0,2013,1,2,98371.0,4
2894.0,2013,2,7,98371.0,5
3352.0,2013,4,16,98371.0,6
4294.0,2013,7,29,98371.0,7
4655.0,2013,8,34,98371.0,8
4717.0,2013,8,35,98371.0,9
4848.0,2013,9,37,98371.0,10
5250.0,2013,10,42,98371.0,11
5511.0,2013,11,46,98371.0,12
6056.0,2014,1,3,98371.0,13
6206.0,2014,2,6,98371.0,14
7178.0,2014,6,24,98371.0,15
7239.0,2014,6,25,98371.0,16
7466.0,2014,7,28,98371.0,17
7897.0,2014,8,34,98371.0,18
8516.0,2014,10,43,98371.0,19
8726.0,2014,11,46,98371.0,20
9079.0,2014,12,51,98371.0,21
9589.0,2015,2,9,98371.0,22
9801.0,2015,3,13,98371.0,23
10483.0,2015,6,24,98371.0,24
10797.0,2015,7,29,98371.0,25
11705.0,2015,11,46,98371.0,26
13774.0,2016,7,27,98371.0,27
14370.0,2016,8,34,98371.0,28
14413.0,2016,8,35,98371.0,29
14513.0,2016,9,36,98371.0,30
14596.0,2016,9,37,98371.0,31
15094.0,2016,10,43,98371.0,32
15163.0,2016,11,44,98371.0,33
15349.0,2016,11,47,98371.0,34
15618.0,2016,12,51,98371.0,35
15698.0,2016,12,52,98371.0,36
15952.0,2017,1,3,98371.0,37
17802.0,2017,6,23,98371.0,38
17906.0,2017,6,24,98371.0,39
18316.0,2017,7,28,98371.0,40
18416.0,2017,7,29,98371.0,41
18791.0,2017,8,33,98371.0,43
18882.0,2017,8,34,98371.0,44
19398.0,2017,9,39,98371.0,45
19505.0,2017,10,40,98371.0,46
19865.0,2017,10,44,98371.0,47
20348.0,2017,12,49,98371.0,48
21357.0,2018,2,7,98371.0,49
21707.0,2018,3,11,98371.0,50
22174.0,2018,4,15,98371.0,51
22395.0,2018,4,17,98371.0,52
22514.0,2018,5,18,98371.0,54
22977.0,2018,5,22,98371.0,55
23157.0,2018,6,23,98371.0,56
24062.0,2018,8,31,98371.0,57
24157.0,2018,8,32,98371.0,58
24476.0,2018,8,35,98371.0,59
24573.0,2018,9,36,98371.0,61
24667.0,2018,9,37,98371.0,62
25314.0,2018,10,42,98371.0,63
25463.0,2018,10,43,98371.0,64
25584.0,2018,10,44,98371.0,65
25823.0,2018,11,45,98371.0,66
26559.0,2018,12,50,98371.0,67
26714.0,2018,12,51,98371.0,68
27110.0,2019,1,2,98371.0,70
27271.0,2019,1,3,98371.0,71
27415.0,2019,1,4,98371.0,72
27747.0,2019,2,7,98371.0,76
27882.0,2019,2,9,98371.0,77
28213.0,2019,3,13,98371.0,78
28438.0,2019,4,15,98371.0,79
28870.0,2019,5,18,98371.0,80
28974.0,2019,5,19,98371.0,81
29412.0,2019,6,23,98371.0,82
29528.0,2019,6,24,98371.0,83
29653.0,2019,6,25,98371.0,84
30145.0,2019,7,29,98371.0,85
30266.0,2019,7,30,98371.0,87
31074.0,2019,9,37,98371.0,89
31314.0,2019,9,39,98371.0,90
32231.0,2019,11,46,98371.0,91
32562.0,2019,12,49,98371.0,92
32665.0,2019,12,50,98371.0,93
32799.0,2019,12,51,98371.0,94
32946.0,2020,1,1,98371.0,95
33108.0,2020,1,2,98371.0,96
33428.0,2020,1,4,98371.0,97
33740.0,2020,2,7,98371.0,98
33973.0,2020,3,10,98371.0,99
34071.0,2020,3,11,98371.0,100
34295.0,2020,3,13,98371.0,101
35398.0,2020,7,27,98371.0,102
35802.0,2020,7,30,98371.0,103
35942.0,2020,7,31,98371.0,104
36082.0,2020,8,32,98371.0,105
36276.0,2020,8,34,98371.0,106
36551.0,2020,9,37,98371.0,108
36756.0,2020,9,39,98371.0,109
37034.0,2020,10,41,98371.0,111
37201.0,2020,10,42,98371.0,112
37893.0,2020,11,47,98371.0,113
38008.0,2020,11,48,98371.0,114
38130.0,2020,12,49,98371.0,115
38231.0,2020,12,50,98371.0,116
38492.0,2020,12,52,98371.0,117
38892.0,2021,1,2,98371.0,118
39012.0,2021,1,3,98371.0,119
39157.0,2021,1,4,98371.0,120
39479.0,2021,2,6,98371.0,121
39836.0,2021,3,9,98371.0,122
40322.0,2021,3,13,98371.0,123
40543.0,2021,4,14,98371.0,124
41291.0,2021,5,18,98371.0,125
41643.0,2021,5,20,98371.0,126
41803.0,2021,5,21,98371.0,127
41961.0,2021,6,22,98371.0,128
42105.0,2021,6,23,98371.0,129
42267.0,2021,6,24,98371.0,130
42459.0,2021,6,25,98371.0,131
42612.0,2021,6,26,98371.0,132
43076.0,2021,7,28,98371.0,133
43275.0,2021,7,29,98371.0,134
43477.0,2021,7,30,98371.0,135
43672.0,2021,8,31,98371.0,136
43848.0,2021,8,32,98371.0,137
44194.0,2021,8,34,98371.0,138
44539.0,2021,9,36,98371.0,139
44818.0,2021,9,38,98371.0,140
45090.0,2021,10,39,98371.0,141
45392.0,2021,10,41,98371.0,142
45545.0,2021,10,42,98371.0,143
45864.0,2021,11,44,98371.0,144
46040.0,2021,11,45,98371.0,145
46390.0,2021,11,47,98371.0,146
46519.0,2021,11,48,98371.0,147
46970.0,2021,12,50,98371.0,148
47136.0,2021,12,51,98371.0,149
47303.0,2021,12,52,98371.0,151
47488.0,2022,1,1,98371.0,152
47651.0,2022,1,2,98371.0,153
48025.0,2022,1,4,98371.0,154
48374.0,2022,2,6,98371.0,155
48559.0,2022,2,7,98371.0,157
48733.0,2022,2,8,98371.0,159
48908.0,2022,3,9,98371.0,160
49072.0,2022,3,10,98371.0,161
49588.0,2022,3,13,98371.0,162
49729.0,2022,4,13,98371.0,163
49865.0,2022,4,14,98371.0,164
50046.0,2022,4,15,98371.0,165
50382.0,2022,4,17,98371.0,166
50867.0,2022,5,20,98371.0,167
51245.0,2022,6,22,98371.0,168
51567.0,2022,6,24,98371.0,169
51898.0,2022,6,26,98371.0,170
52146.0,2022,7,27,98371.0,171
52363.0,2022,7,28,98371.0,172
52749.0,2022,7,30,98371.0,173
52938.0,2022,8,31,98371.0,174
53329.0,2022,8,33,98371.0,175
727.0,2011,10,41,98198.0,1
1423.0,2012,6,23,98198.0,2
1531.0,2012,7,27,98198.0,3
1597.0,2012,7,30,98198.0,4
1862.0,2012,9,39,98198.0,5
2391.0,2012,12,49,98198.0,6
2437.0,2012,12,50,98198.0,7
2529.0,2012,12,52,98198.0,8
2621.0,2013,1,2,98198.0,9
4016.0,2013,6,25,98198.0,10
4089.0,2013,6,26,98198.0,11
4342.0,2013,7,30,98198.0,12
4701.0,2013,8,35,98198.0,13
4830.0,2013,9,37,98198.0,14
4988.0,2013,9,39,98198.0,15
5071.0,2013,10,40,98198.0,16
5148.0,2013,10,41,98198.0,17
5356.0,2013,10,44,98198.0,18
5392.0,2013,11,44,98198.0,19
5438.0,2013,11,45,98198.0,20
5565.0,2013,11,47,98198.0,21
5763.0,2013,12,50,98198.0,22
6151.0,2014,1,5,98198.0,23
6533.0,2014,3,13,98198.0,24
6718.0,2014,4,16,98198.0,25
7305.0,2014,6,26,98198.0,26
9000.0,2014,12,50,98198.0,27
9514.0,2015,2,7,98198.0,28
9863.0,2015,4,14,98198.0,29
9926.0,2015,4,15,98198.0,30
9992.0,2015,4,16,98198.0,31
10293.0,2015,5,21,98198.0,32
10526.0,2015,6,25,98198.0,33
10775.0,2015,7,29,98198.0,34
10913.0,2015,7,31,98198.0,35
11051.0,2015,8,34,98198.0,36
11159.0,2015,9,36,98198.0,37
11576.0,2015,10,44,98198.0,38
11637.0,2015,11,45,98198.0,39
11689.0,2015,11,46,98198.0,40
11749.0,2015,11,47,98198.0,41
12095.0,2015,12,53,98198.0,43
12213.0,2016,1,2,98198.0,44
12290.0,2016,1,3,98198.0,45
12407.0,2016,2,5,98198.0,46
12725.0,2016,3,11,98198.0,47
12903.0,2016,4,14,98198.0,48
13117.0,2016,4,17,98198.0,49
13840.0,2016,7,28,98198.0,50
14669.0,2016,9,38,98198.0,51
15473.0,2016,12,49,98198.0,52
16017.0,2017,1,4,98198.0,54
16307.0,2017,2,7,98198.0,55
16642.0,2017,3,11,98198.0,56
16725.0,2017,3,12,98198.0,57
16902.0,2017,4,14,98198.0,58
17605.0,2017,5,21,98198.0,59
17782.0,2017,6,23,98198.0,61
18290.0,2017,7,28,98198.0,62
18490.0,2017,7,30,98198.0,63
18678.0,2017,8,32,98198.0,64
19071.0,2017,9,36,98198.0,65
20211.0,2017,11,48,98198.0,66
20713.0,2018,1,1,98198.0,67
20829.0,2018,1,2,98198.0,68
20948.0,2018,1,3,98198.0,70
21056.0,2018,1,4,98198.0,71
21419.0,2018,2,8,98198.0,72
21789.0,2018,3,12,98198.0,76
22030.0,2018,4,14,98198.0,77
23129.0,2018,6,23,98198.0,78
23273.0,2018,6,24,98198.0,79
23397.0,2018,6,25,98198.0,80
23711.0,2018,7,28,98198.0,81
23901.0,2018,7,30,98198.0,82
24138.0,2018,8,32,98198.0,83
24654.0,2018,9,37,98198.0,84
24755.0,2018,9,38,98198.0,85
24860.0,2018,9,39,98198.0,87
25125.0,2018,10,41,98198.0,89
25279.0,2018,10,42,98198.0,90
25937.0,2018,11,46,98198.0,91
26379.0,2018,12,49,98198.0,92
26689.0,2018,12,51,98198.0,93
26960.0,2019,1,1,98198.0,94
27390.0,2019,1,4,98198.0,95
28551.0,2019,4,16,98198.0,96
28705.0,2019,4,17,98198.0,97
28954.0,2019,5,19,98198.0,98
29289.0,2019,5,22,98198.0,99
30116.0,2019,7,29,98198.0,100
30246.0,2019,7,30,98198.0,101
30493.0,2019,8,32,98198.0,102
30591.0,2019,8,33,98198.0,103
30932.0,2019,9,36,98198.0,104
31290.0,2019,9,39,98198.0,105
31434.0,2019,10,40,98198.0,106
31902.0,2019,10,43,98198.0,108
32381.0,2019,11,48,98198.0,109
32545.0,2019,12,49,98198.0,111
32934.0,2020,1,1,98198.0,112
33065.0,2020,1,2,98198.0,113
33631.0,2020,2,6,98198.0,114
33889.0,2020,2,9,98198.0,115
34157.0,2020,3,12,98198.0,116
34384.0,2020,3,14,98198.0,117
34664.0,2020,4,16,98198.0,118
35038.0,2020,6,23,98198.0,119
35191.0,2020,6,25,98198.0,120
35615.0,2020,7,29,98198.0,121
35771.0,2020,7,30,98198.0,122
36732.0,2020,9,39,98198.0,123
36909.0,2020,10,40,98198.0,124
37006.0,2020,10,41,98198.0,125
37161.0,2020,10,42,98198.0,126
37324.0,2020,10,43,98198.0,127
37530.0,2020,11,45,98198.0,128
37692.0,2020,11,46,98198.0,129
38327.0,2020,12,51,98198.0,130
38591.0,2020,12,53,98198.0,131
38705.0,2021,1,1,98198.0,132
38861.0,2021,1,2,98198.0,133
39112.0,2021,1,4,98198.0,134
39573.0,2021,2,7,98198.0,135
40182.0,2021,3,12,98198.0,136
40495.0,2021,4,14,98198.0,137
