index,year,month,week,Zip Code,sale,Clean Alternative Fuel Vehicle Type
47466.0,2021,5,18,99223.0,133,Battery Electric Vehicle (BEV)
47897.0,2021,5,20,99223.0,134,Plug-in Hybrid Electric Vehicle (PHEV)
48115.0,2021,5,21,99223.0,135,Plug-in Hybrid Electric Vehicle (PHEV)
48291.0,2021,6,22,99223.0,136,Plug-in Hybrid Electric Vehicle (PHEV)
48690.0,2021,6,24,99223.0,137,Battery Electric Vehicle (BEV)
48947.0,2021,6,25,99223.0,138,Battery Electric Vehicle (BEV)
49104.0,2021,6,26,99223.0,139,Plug-in Hybrid Electric Vehicle (PHEV)
49288.0,2021,7,26,99223.0,140,Plug-in Hybrid Electric Vehicle (PHEV)
49962.0,2021,7,29,99223.0,141,Battery Electric Vehicle (BEV)
50203.0,2021,7,30,99223.0,142,Plug-in Hybrid Electric Vehicle (PHEV)
50444.0,2021,8,31,99223.0,143,Battery Electric Vehicle (BEV)
50445.0,2021,8,31,99223.0,144,Plug-in Hybrid Electric Vehicle (PHEV)
50635.0,2021,8,32,99223.0,145,Battery Electric Vehicle (BEV)
51265.0,2021,9,35,99223.0,146,Battery Electric Vehicle (BEV)
51761.0,2021,9,38,99223.0,147,Battery Electric Vehicle (BEV)
51943.0,2021,9,39,99223.0,148,Battery Electric Vehicle (BEV)
51944.0,2021,9,39,99223.0,149,Plug-in Hybrid Electric Vehicle (PHEV)
52034.0,2021,10,39,99223.0,151,Battery Electric Vehicle (BEV)
52240.0,2021,10,40,99223.0,152,Battery Electric Vehicle (BEV)
52241.0,2021,10,40,99223.0,153,Plug-in Hybrid Electric Vehicle (PHEV)
52861.0,2021,10,43,99223.0,154,Battery Electric Vehicle (BEV)
53024.0,2021,11,44,99223.0,155,Battery Electric Vehicle (BEV)
53282.0,2021,11,45,99223.0,157,Battery Electric Vehicle (BEV)
53521.0,2021,11,46,99223.0,159,Battery Electric Vehicle (BEV)
53929.0,2021,12,48,99223.0,160,Battery Electric Vehicle (BEV)
54164.0,2021,12,49,99223.0,161,Battery Electric Vehicle (BEV)
54396.0,2021,12,50,99223.0,162,Battery Electric Vehicle (BEV)
54772.0,2021,12,52,99223.0,163,Battery Electric Vehicle (BEV)
54987.0,2022,1,1,99223.0,164,Battery Electric Vehicle (BEV)
55427.0,2022,1,3,99223.0,165,Battery Electric Vehicle (BEV)
55850.0,2022,2,5,99223.0,166,Battery Electric Vehicle (BEV)
56074.0,2022,2,6,99223.0,167,Plug-in Hybrid Electric Vehicle (PHEV)
56946.0,2022,3,10,99223.0,168,Battery Electric Vehicle (BEV)
57164.0,2022,3,11,99223.0,169,Battery Electric Vehicle (BEV)
57563.0,2022,3,13,99223.0,170,Plug-in Hybrid Electric Vehicle (PHEV)
58137.0,2022,4,15,99223.0,171,Battery Electric Vehicle (BEV)
58535.0,2022,4,17,99223.0,172,Battery Electric Vehicle (BEV)
58928.0,2022,5,19,99223.0,173,Battery Electric Vehicle (BEV)
58929.0,2022,5,19,99223.0,174,Plug-in Hybrid Electric Vehicle (PHEV)
59150.0,2022,5,20,99223.0,175,Battery Electric Vehicle (BEV)
59404.0,2022,5,21,99223.0,177,Plug-in Hybrid Electric Vehicle (PHEV)
59623.0,2022,6,22,99223.0,179,Battery Electric Vehicle (BEV)
59624.0,2022,6,22,99223.0,181,Plug-in Hybrid Electric Vehicle (PHEV)
59850.0,2022,6,23,99223.0,182,Battery Electric Vehicle (BEV)
60240.0,2022,6,25,99223.0,183,Battery Electric Vehicle (BEV)
60502.0,2022,6,26,99223.0,184,Battery Electric Vehicle (BEV)
60771.0,2022,7,27,99223.0,185,Battery Electric Vehicle (BEV)
61051.0,2022,7,28,99223.0,187,Battery Electric Vehicle (BEV)
61272.0,2022,7,29,99223.0,188,Battery Electric Vehicle (BEV)
61473.0,2022,7,30,99223.0,190,Battery Electric Vehicle (BEV)
61733.0,2022,8,31,99223.0,191,Battery Electric Vehicle (BEV)
61964.0,2022,8,32,99223.0,192,Plug-in Hybrid Electric Vehicle (PHEV)
62187.0,2022,8,33,99223.0,193,Battery Electric Vehicle (BEV)
124.0,2011,5,20,99027.0,1,Battery Electric Vehicle (BEV)
6197.0,2013,12,50,99027.0,2,Battery Electric Vehicle (BEV)
6442.0,2014,1,2,99027.0,3,Battery Electric Vehicle (BEV)
10815.0,2015,4,15,99027.0,4,Battery Electric Vehicle (BEV)
15394.0,2016,7,30,99027.0,5,Plug-in Hybrid Electric Vehicle (PHEV)
18203.0,2017,2,8,99027.0,6,Battery Electric Vehicle (BEV)
20101.0,2017,6,25,99027.0,7,Battery Electric Vehicle (BEV)
21113.0,2017,8,34,99027.0,8,Battery Electric Vehicle (BEV)
23699.0,2018,1,4,99027.0,9,Battery Electric Vehicle (BEV)
26224.0,2018,6,23,99027.0,10,Battery Electric Vehicle (BEV)
29489.0,2018,11,45,99027.0,11,Battery Electric Vehicle (BEV)
29675.0,2018,11,46,99027.0,12,Battery Electric Vehicle (BEV)
31098.0,2019,1,2,99027.0,13,Plug-in Hybrid Electric Vehicle (PHEV)
33494.0,2019,5,21,99027.0,14,Battery Electric Vehicle (BEV)
34173.0,2019,6,26,99027.0,15,Battery Electric Vehicle (BEV)
36128.0,2019,10,40,99027.0,16,Battery Electric Vehicle (BEV)
43936.0,2020,12,51,99027.0,17,Battery Electric Vehicle (BEV)
44594.0,2021,1,2,99027.0,18,Battery Electric Vehicle (BEV)
45297.0,2021,2,6,99027.0,19,Plug-in Hybrid Electric Vehicle (PHEV)
48286.0,2021,6,22,99027.0,20,Battery Electric Vehicle (BEV)
52232.0,2021,10,40,99027.0,21,Battery Electric Vehicle (BEV)
53809.0,2021,11,48,99027.0,22,Battery Electric Vehicle (BEV)
54147.0,2021,12,49,99027.0,23,Battery Electric Vehicle (BEV)
54148.0,2021,12,49,99027.0,24,Plug-in Hybrid Electric Vehicle (PHEV)
57153.0,2022,3,11,99027.0,25,Battery Electric Vehicle (BEV)
58739.0,2022,5,18,99027.0,26,Plug-in Hybrid Electric Vehicle (PHEV)
61261.0,2022,7,29,99027.0,27,Battery Electric Vehicle (BEV)
123.0,2011,5,20,98506.0,1,Battery Electric Vehicle (BEV)
454.0,2011,7,29,98506.0,2,Battery Electric Vehicle (BEV)
519.0,2011,8,32,98506.0,3,Battery Electric Vehicle (BEV)
771.0,2011,10,42,98506.0,4,Battery Electric Vehicle (BEV)
877.0,2011,11,48,98506.0,5,Plug-in Hybrid Electric Vehicle (PHEV)
1177.0,2012,3,12,98506.0,6,Battery Electric Vehicle (BEV)
1485.0,2012,6,24,98506.0,7,Plug-in Hybrid Electric Vehicle (PHEV)
1644.0,2012,7,30,98506.0,8,Plug-in Hybrid Electric Vehicle (PHEV)
2090.0,2012,10,42,98506.0,9,Plug-in Hybrid Electric Vehicle (PHEV)
2604.0,2012,12,51,98506.0,10,Battery Electric Vehicle (BEV)
3162.0,2013,3,10,98506.0,11,Battery Electric Vehicle (BEV)
3457.0,2013,4,15,98506.0,12,Plug-in Hybrid Electric Vehicle (PHEV)
4088.0,2013,6,23,98506.0,13,Battery Electric Vehicle (BEV)
4268.0,2013,6,25,98506.0,14,Plug-in Hybrid Electric Vehicle (PHEV)
4665.0,2013,7,31,98506.0,15,Plug-in Hybrid Electric Vehicle (PHEV)
4701.0,2013,8,31,98506.0,16,Battery Electric Vehicle (BEV)
4793.0,2013,8,32,98506.0,17,Battery Electric Vehicle (BEV)
4946.0,2013,8,34,98506.0,18,Battery Electric Vehicle (BEV)
5326.0,2013,9,39,98506.0,19,Plug-in Hybrid Electric Vehicle (PHEV)
5602.0,2013,10,42,98506.0,20,Battery Electric Vehicle (BEV)
5757.0,2013,11,44,98506.0,21,Battery Electric Vehicle (BEV)
5826.0,2013,11,45,98506.0,22,Battery Electric Vehicle (BEV)
5890.0,2013,11,46,98506.0,23,Plug-in Hybrid Electric Vehicle (PHEV)
6186.0,2013,12,50,98506.0,24,Battery Electric Vehicle (BEV)
6434.0,2014,1,2,98506.0,25,Battery Electric Vehicle (BEV)
6559.0,2014,1,4,98506.0,26,Plug-in Hybrid Electric Vehicle (PHEV)
7096.0,2014,4,14,98506.0,27,Battery Electric Vehicle (BEV)
7455.0,2014,5,20,98506.0,28,Battery Electric Vehicle (BEV)
7505.0,2014,5,21,98506.0,29,Battery Electric Vehicle (BEV)
7557.0,2014,5,22,98506.0,30,Battery Electric Vehicle (BEV)
7640.0,2014,6,23,98506.0,31,Battery Electric Vehicle (BEV)
7900.0,2014,6,27,98506.0,32,Battery Electric Vehicle (BEV)
8126.0,2014,7,29,98506.0,33,Battery Electric Vehicle (BEV)
8268.0,2014,7,31,98506.0,34,Battery Electric Vehicle (BEV)
8393.0,2014,8,32,98506.0,35,Battery Electric Vehicle (BEV)
8459.0,2014,8,33,98506.0,36,Plug-in Hybrid Electric Vehicle (PHEV)
8801.0,2014,9,38,98506.0,37,Plug-in Hybrid Electric Vehicle (PHEV)
9121.0,2014,10,42,98506.0,38,Plug-in Hybrid Electric Vehicle (PHEV)
10410.0,2015,2,9,98506.0,39,Battery Electric Vehicle (BEV)
10586.0,2015,3,12,98506.0,40,Plug-in Hybrid Electric Vehicle (PHEV)
11065.0,2015,5,19,98506.0,41,Plug-in Hybrid Electric Vehicle (PHEV)
11391.0,2015,6,24,98506.0,43,Battery Electric Vehicle (BEV)
12014.0,2015,8,34,98506.0,44,Battery Electric Vehicle (BEV)
12071.0,2015,8,35,98506.0,45,Battery Electric Vehicle (BEV)
12303.0,2015,9,39,98506.0,46,Plug-in Hybrid Electric Vehicle (PHEV)
12744.0,2015,11,46,98506.0,47,Battery Electric Vehicle (BEV)
12745.0,2015,11,46,98506.0,48,Plug-in Hybrid Electric Vehicle (PHEV)
13242.0,2016,1,1,98506.0,49,Plug-in Hybrid Electric Vehicle (PHEV)
13328.0,2016,1,2,98506.0,50,Battery Electric Vehicle (BEV)
13411.0,2016,1,3,98506.0,51,Battery Electric Vehicle (BEV)
13655.0,2016,2,7,98506.0,52,Plug-in Hybrid Electric Vehicle (PHEV)
14268.0,2016,4,16,98506.0,54,Battery Electric Vehicle (BEV)
15185.0,2016,7,28,98506.0,55,Battery Electric Vehicle (BEV)
17359.0,2016,12,52,98506.0,56,Battery Electric Vehicle (BEV)
17472.0,2017,1,1,98506.0,57,Battery Electric Vehicle (BEV)
18011.0,2017,2,6,98506.0,58,Battery Electric Vehicle (BEV)
18119.0,2017,2,7,98506.0,59,Plug-in Hybrid Electric Vehicle (PHEV)
18503.0,2017,3,11,98506.0,60,Plug-in Hybrid Electric Vehicle (PHEV)
18596.0,2017,3,12,98506.0,61,Battery Electric Vehicle (BEV)
19097.0,2017,4,16,98506.0,62,Battery Electric Vehicle (BEV)
19210.0,2017,4,17,98506.0,63,Battery Electric Vehicle (BEV)
19527.0,2017,5,20,98506.0,64,Battery Electric Vehicle (BEV)
19633.0,2017,5,21,98506.0,65,Plug-in Hybrid Electric Vehicle (PHEV)
19685.0,2017,5,22,98506.0,66,Plug-in Hybrid Electric Vehicle (PHEV)
20082.0,2017,6,25,98506.0,67,Battery Electric Vehicle (BEV)
20777.0,2017,8,31,98506.0,68,Battery Electric Vehicle (BEV)
21592.0,2017,9,38,98506.0,70,Battery Electric Vehicle (BEV)
22275.0,2017,11,44,98506.0,71,Battery Electric Vehicle (BEV)
22806.0,2017,12,49,98506.0,72,Battery Electric Vehicle (BEV)
22928.0,2017,12,50,98506.0,76,Plug-in Hybrid Electric Vehicle (PHEV)
23036.0,2017,12,51,98506.0,77,Battery Electric Vehicle (BEV)
23037.0,2017,12,51,98506.0,78,Plug-in Hybrid Electric Vehicle (PHEV)
23131.0,2017,12,52,98506.0,79,Plug-in Hybrid Electric Vehicle (PHEV)
23246.0,2018,1,1,98506.0,80,Battery Electric Vehicle (BEV)
23410.0,2018,1,2,98506.0,81,Battery Electric Vehicle (BEV)
23411.0,2018,1,2,98506.0,82,Plug-in Hybrid Electric Vehicle (PHEV)
23553.0,2018,1,3,98506.0,83,Plug-in Hybrid Electric Vehicle (PHEV)
23684.0,2018,1,4,98506.0,84,Plug-in Hybrid Electric Vehicle (PHEV)
23777.0,2018,1,5,98506.0,85,Battery Electric Vehicle (BEV)
24540.0,2018,3,12,98506.0,87,Battery Electric Vehicle (BEV)
24690.0,2018,3,13,98506.0,89,Battery Electric Vehicle (BEV)
25126.0,2018,4,16,98506.0,90,Plug-in Hybrid Electric Vehicle (PHEV)
25539.0,2018,5,19,98506.0,91,Battery Electric Vehicle (BEV)
25834.0,2018,5,21,98506.0,92,Plug-in Hybrid Electric Vehicle (PHEV)
25970.0,2018,5,22,98506.0,93,Plug-in Hybrid Electric Vehicle (PHEV)
26372.0,2018,6,24,98506.0,94,Plug-in Hybrid Electric Vehicle (PHEV)
26660.0,2018,6,26,98506.0,95,Battery Electric Vehicle (BEV)
26661.0,2018,6,26,98506.0,96,Plug-in Hybrid Electric Vehicle (PHEV)
27034.0,2018,7,29,98506.0,97,Battery Electric Vehicle (BEV)
27558.0,2018,8,33,98506.0,98,Battery Electric Vehicle (BEV)
27671.0,2018,8,34,98506.0,99,Plug-in Hybrid Electric Vehicle (PHEV)
28299.0,2018,9,39,98506.0,100,Plug-in Hybrid Electric Vehicle (PHEV)
28654.0,2018,10,41,98506.0,101,Battery Electric Vehicle (BEV)
29285.0,2018,11,44,98506.0,102,Battery Electric Vehicle (BEV)
29464.0,2018,11,45,98506.0,103,Battery Electric Vehicle (BEV)
29465.0,2018,11,45,98506.0,104,Plug-in Hybrid Electric Vehicle (PHEV)
29995.0,2018,11,48,98506.0,105,Battery Electric Vehicle (BEV)
29996.0,2018,11,48,98506.0,106,Plug-in Hybrid Electric Vehicle (PHEV)
30187.0,2018,12,49,98506.0,108,Plug-in Hybrid Electric Vehicle (PHEV)
30885.0,2019,1,1,98506.0,109,Battery Electric Vehicle (BEV)
31266.0,2019,1,3,98506.0,111,Battery Electric Vehicle (BEV)
31267.0,2019,1,3,98506.0,112,Plug-in Hybrid Electric Vehicle (PHEV)
31434.0,2019,1,4,98506.0,113,Battery Electric Vehicle (BEV)
31566.0,2019,1,5,98506.0,114,Plug-in Hybrid Electric Vehicle (PHEV)
32145.0,2019,3,11,98506.0,115,Battery Electric Vehicle (BEV)
32227.0,2019,3,12,98506.0,116,Battery Electric Vehicle (BEV)
32601.0,2019,4,15,98506.0,117,Battery Electric Vehicle (BEV)
32602.0,2019,4,15,98506.0,118,Plug-in Hybrid Electric Vehicle (PHEV)
32777.0,2019,4,16,98506.0,119,Plug-in Hybrid Electric Vehicle (PHEV)
32931.0,2019,4,17,98506.0,120,Battery Electric Vehicle (BEV)
32932.0,2019,4,17,98506.0,121,Plug-in Hybrid Electric Vehicle (PHEV)
33208.0,2019,5,19,98506.0,122,Battery Electric Vehicle (BEV)
33345.0,2019,5,20,98506.0,123,Battery Electric Vehicle (BEV)
33716.0,2019,6,23,98506.0,124,Battery Electric Vehicle (BEV)
33844.0,2019,6,24,98506.0,125,Battery Electric Vehicle (BEV)
33845.0,2019,6,24,98506.0,126,Plug-in Hybrid Electric Vehicle (PHEV)
34711.0,2019,7,30,98506.0,127,Battery Electric Vehicle (BEV)
35091.0,2019,8,33,98506.0,128,Battery Electric Vehicle (BEV)
35224.0,2019,8,34,98506.0,129,Battery Electric Vehicle (BEV)
35627.0,2019,9,37,98506.0,130,Battery Electric Vehicle (BEV)
35915.0,2019,9,39,98506.0,131,Battery Electric Vehicle (BEV)
36089.0,2019,10,40,98506.0,132,Battery Electric Vehicle (BEV)
36611.0,2019,10,43,98506.0,133,Plug-in Hybrid Electric Vehicle (PHEV)
37125.0,2019,11,48,98506.0,134,Battery Electric Vehicle (BEV)
37314.0,2019,12,49,98506.0,135,Plug-in Hybrid Electric Vehicle (PHEV)
37437.0,2019,12,50,98506.0,136,Plug-in Hybrid Electric Vehicle (PHEV)
37950.0,2020,1,2,98506.0,137,Battery Electric Vehicle (BEV)
38438.0,2020,1,5,98506.0,138,Battery Electric Vehicle (BEV)
38650.0,2020,2,7,98506.0,139,Battery Electric Vehicle (BEV)
38751.0,2020,2,8,98506.0,140,Plug-in Hybrid Electric Vehicle (PHEV)
38838.0,2020,2,9,98506.0,141,Battery Electric Vehicle (BEV)
39176.0,2020,3,12,98506.0,142,Battery Electric Vehicle (BEV)
39312.0,2020,3,13,98506.0,143,Plug-in Hybrid Electric Vehicle (PHEV)
39612.0,2020,4,15,98506.0,144,Battery Electric Vehicle (BEV)
39812.0,2020,4,18,98506.0,145,Battery Electric Vehicle (BEV)
40370.0,2020,6,26,98506.0,146,Battery Electric Vehicle (BEV)
40371.0,2020,6,26,98506.0,147,Plug-in Hybrid Electric Vehicle (PHEV)
40604.0,2020,7,28,98506.0,148,Battery Electric Vehicle (BEV)
41251.0,2020,8,32,98506.0,149,Battery Electric Vehicle (BEV)
41778.0,2020,9,37,98506.0,151,Battery Electric Vehicle (BEV)
42031.0,2020,9,39,98506.0,152,Battery Electric Vehicle (BEV)
42544.0,2020,10,42,98506.0,153,Battery Electric Vehicle (BEV)
42983.0,2020,11,45,98506.0,154,Battery Electric Vehicle (BEV)
42984.0,2020,11,45,98506.0,155,Plug-in Hybrid Electric Vehicle (PHEV)
43168.0,2020,11,46,98506.0,157,Plug-in Hybrid Electric Vehicle (PHEV)
43903.0,2020,12,51,98506.0,159,Battery Electric Vehicle (BEV)
44193.0,2020,12,53,98506.0,160,Plug-in Hybrid Electric Vehicle (PHEV)
44363.0,2021,1,1,98506.0,161,Battery Electric Vehicle (BEV)
44364.0,2021,1,1,98506.0,162,Plug-in Hybrid Electric Vehicle (PHEV)
44894.0,2021,1,4,98506.0,163,Battery Electric Vehicle (BEV)
45093.0,2021,2,5,98506.0,164,Battery Electric Vehicle (BEV)
45268.0,2021,2,6,98506.0,165,Plug-in Hybrid Electric Vehicle (PHEV)
45523.0,2021,2,8,98506.0,166,Battery Electric Vehicle (BEV)
46122.0,2021,3,12,98506.0,167,Plug-in Hybrid Electric Vehicle (PHEV)
46323.0,2021,4,13,98506.0,168,Battery Electric Vehicle (BEV)
46519.0,2021,4,14,98506.0,169,Battery Electric Vehicle (BEV)
46748.0,2021,4,15,98506.0,170,Plug-in Hybrid Electric Vehicle (PHEV)
46948.0,2021,4,16,98506.0,171,Battery Electric Vehicle (BEV)
47419.0,2021,5,18,98506.0,172,Battery Electric Vehicle (BEV)
47627.0,2021,5,19,98506.0,173,Battery Electric Vehicle (BEV)
47628.0,2021,5,19,98506.0,174,Plug-in Hybrid Electric Vehicle (PHEV)
47857.0,2021,5,20,98506.0,175,Battery Electric Vehicle (BEV)
47858.0,2021,5,20,98506.0,177,Plug-in Hybrid Electric Vehicle (PHEV)
48067.0,2021,5,21,98506.0,179,Battery Electric Vehicle (BEV)
48434.0,2021,6,23,98506.0,181,Battery Electric Vehicle (BEV)
48640.0,2021,6,24,98506.0,182,Battery Electric Vehicle (BEV)
48641.0,2021,6,24,98506.0,183,Plug-in Hybrid Electric Vehicle (PHEV)
48892.0,2021,6,25,98506.0,184,Battery Electric Vehicle (BEV)
48893.0,2021,6,25,98506.0,185,Plug-in Hybrid Electric Vehicle (PHEV)
49072.0,2021,6,26,98506.0,187,Battery Electric Vehicle (BEV)
49073.0,2021,6,26,98506.0,188,Plug-in Hybrid Electric Vehicle (PHEV)
49903.0,2021,7,29,98506.0,190,Battery Electric Vehicle (BEV)
50150.0,2021,7,30,98506.0,191,Battery Electric Vehicle (BEV)
50597.0,2021,8,32,98506.0,192,Battery Electric Vehicle (BEV)
50803.0,2021,8,33,98506.0,193,Battery Electric Vehicle (BEV)
51009.0,2021,8,34,98506.0,194,Battery Electric Vehicle (BEV)
51010.0,2021,8,34,98506.0,195,Plug-in Hybrid Electric Vehicle (PHEV)
52411.0,2021,10,41,98506.0,196,Plug-in Hybrid Electric Vehicle (PHEV)
52604.0,2021,10,42,98506.0,197,Battery Electric Vehicle (BEV)
52986.0,2021,11,44,98506.0,198,Plug-in Hybrid Electric Vehicle (PHEV)
53226.0,2021,11,45,98506.0,199,Battery Electric Vehicle (BEV)
53465.0,2021,11,46,98506.0,201,Battery Electric Vehicle (BEV)
53466.0,2021,11,46,98506.0,202,Plug-in Hybrid Electric Vehicle (PHEV)
53630.0,2021,11,47,98506.0,204,Battery Electric Vehicle (BEV)
53785.0,2021,11,48,98506.0,205,Battery Electric Vehicle (BEV)
54726.0,2021,12,52,98506.0,206,Battery Electric Vehicle (BEV)
54957.0,2022,1,1,98506.0,207,Battery Electric Vehicle (BEV)
55166.0,2022,1,2,98506.0,208,Battery Electric Vehicle (BEV)
55378.0,2022,1,3,98506.0,209,Battery Electric Vehicle (BEV)
55620.0,2022,1,4,98506.0,210,Battery Electric Vehicle (BEV)
55817.0,2022,2,5,98506.0,211,Battery Electric Vehicle (BEV)
56263.0,2022,2,7,98506.0,212,Battery Electric Vehicle (BEV)
56264.0,2022,2,7,98506.0,213,Plug-in Hybrid Electric Vehicle (PHEV)
56461.0,2022,2,8,98506.0,216,Battery Electric Vehicle (BEV)
56665.0,2022,3,9,98506.0,217,Battery Electric Vehicle (BEV)
56893.0,2022,3,10,98506.0,219,Battery Electric Vehicle (BEV)
57112.0,2022,3,11,98506.0,220,Battery Electric Vehicle (BEV)
57332.0,2022,3,12,98506.0,221,Battery Electric Vehicle (BEV)
57527.0,2022,3,13,98506.0,223,Plug-in Hybrid Electric Vehicle (PHEV)
57848.0,2022,4,14,98506.0,224,Battery Electric Vehicle (BEV)
57849.0,2022,4,14,98506.0,225,Plug-in Hybrid Electric Vehicle (PHEV)
58085.0,2022,4,15,98506.0,226,Battery Electric Vehicle (BEV)
58276.0,2022,4,16,98506.0,228,Battery Electric Vehicle (BEV)
59346.0,2022,5,21,98506.0,229,Battery Electric Vehicle (BEV)
60012.0,2022,6,24,98506.0,230,Battery Electric Vehicle (BEV)
60431.0,2022,6,26,98506.0,231,Battery Electric Vehicle (BEV)
60714.0,2022,7,27,98506.0,232,Plug-in Hybrid Electric Vehicle (PHEV)
60982.0,2022,7,28,98506.0,233,Battery Electric Vehicle (BEV)
61430.0,2022,7,30,98506.0,234,Plug-in Hybrid Electric Vehicle (PHEV)
61668.0,2022,8,31,98506.0,235,Battery Electric Vehicle (BEV)
61908.0,2022,8,32,98506.0,236,Battery Electric Vehicle (BEV)
62139.0,2022,8,33,98506.0,237,Battery Electric Vehicle (BEV)
62554.0,2022,8,35,98506.0,238,Plug-in Hybrid Electric Vehicle (PHEV)
122.0,2011,5,20,98335.0,1,Battery Electric Vehicle (BEV)
741.0,2011,10,41,98335.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
1233.0,2012,4,14,98335.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
1537.0,2012,6,26,98335.0,4,Battery Electric Vehicle (BEV)
1843.0,2012,9,37,98335.0,5,Plug-in Hybrid Electric Vehicle (PHEV)
2138.0,2012,10,43,98335.0,6,Battery Electric Vehicle (BEV)
2255.0,2012,11,45,98335.0,7,Plug-in Hybrid Electric Vehicle (PHEV)
2361.0,2012,11,47,98335.0,8,Plug-in Hybrid Electric Vehicle (PHEV)
2801.0,2013,1,3,98335.0,9,Battery Electric Vehicle (BEV)
2862.0,2013,1,4,98335.0,10,Battery Electric Vehicle (BEV)
2908.0,2013,1,5,98335.0,11,Battery Electric Vehicle (BEV)
3019.0,2013,2,7,98335.0,12,Battery Electric Vehicle (BEV)
3313.0,2013,3,13,98335.0,13,Battery Electric Vehicle (BEV)
3445.0,2013,4,15,98335.0,14,Plug-in Hybrid Electric Vehicle (PHEV)
3522.0,2013,4,16,98335.0,15,Battery Electric Vehicle (BEV)
3592.0,2013,4,17,98335.0,16,Battery Electric Vehicle (BEV)
3684.0,2013,5,18,98335.0,17,Battery Electric Vehicle (BEV)
3760.0,2013,5,19,98335.0,18,Battery Electric Vehicle (BEV)
3834.0,2013,5,20,98335.0,19,Battery Electric Vehicle (BEV)
4170.0,2013,6,24,98335.0,20,Battery Electric Vehicle (BEV)
4538.0,2013,7,29,98335.0,21,Battery Electric Vehicle (BEV)
4605.0,2013,7,30,98335.0,22,Battery Electric Vehicle (BEV)
4776.0,2013,8,32,98335.0,23,Battery Electric Vehicle (BEV)
4930.0,2013,8,34,98335.0,24,Battery Electric Vehicle (BEV)
5145.0,2013,9,37,98335.0,25,Battery Electric Vehicle (BEV)
5233.0,2013,9,38,98335.0,26,Battery Electric Vehicle (BEV)
5312.0,2013,9,39,98335.0,27,Battery Electric Vehicle (BEV)
5407.0,2013,10,40,98335.0,28,Battery Electric Vehicle (BEV)
5504.0,2013,10,41,98335.0,29,Plug-in Hybrid Electric Vehicle (PHEV)
5592.0,2013,10,42,98335.0,30,Plug-in Hybrid Electric Vehicle (PHEV)
5655.0,2013,10,43,98335.0,31,Battery Electric Vehicle (BEV)
6175.0,2013,12,50,98335.0,32,Battery Electric Vehicle (BEV)
6487.0,2014,1,3,98335.0,33,Battery Electric Vehicle (BEV)
6488.0,2014,1,3,98335.0,34,Plug-in Hybrid Electric Vehicle (PHEV)
7042.0,2014,3,14,98335.0,35,Battery Electric Vehicle (BEV)
7088.0,2014,4,14,98335.0,36,Battery Electric Vehicle (BEV)
7161.0,2014,4,15,98335.0,37,Battery Electric Vehicle (BEV)
7437.0,2014,5,20,98335.0,38,Battery Electric Vehicle (BEV)
7549.0,2014,5,22,98335.0,39,Battery Electric Vehicle (BEV)
7713.0,2014,6,24,98335.0,40,Battery Electric Vehicle (BEV)
7869.0,2014,6,26,98335.0,41,Battery Electric Vehicle (BEV)
9577.0,2014,11,48,98335.0,43,Battery Electric Vehicle (BEV)
9625.0,2014,12,1,98335.0,44,Battery Electric Vehicle (BEV)
9828.0,2014,12,51,98335.0,45,Battery Electric Vehicle (BEV)
11000.0,2015,4,18,98335.0,46,Plug-in Hybrid Electric Vehicle (PHEV)
11192.0,2015,5,21,98335.0,47,Battery Electric Vehicle (BEV)
11302.0,2015,6,23,98335.0,48,Plug-in Hybrid Electric Vehicle (PHEV)
11383.0,2015,6,24,98335.0,49,Battery Electric Vehicle (BEV)
11721.0,2015,7,29,98335.0,50,Battery Electric Vehicle (BEV)
11722.0,2015,7,29,98335.0,51,Plug-in Hybrid Electric Vehicle (PHEV)
11805.0,2015,7,30,98335.0,52,Battery Electric Vehicle (BEV)
12010.0,2015,8,34,98335.0,54,Plug-in Hybrid Electric Vehicle (PHEV)
12068.0,2015,8,35,98335.0,55,Battery Electric Vehicle (BEV)
12425.0,2015,10,41,98335.0,56,Battery Electric Vehicle (BEV)
12486.0,2015,10,42,98335.0,57,Plug-in Hybrid Electric Vehicle (PHEV)
12729.0,2015,11,46,98335.0,58,Plug-in Hybrid Electric Vehicle (PHEV)
12974.0,2015,12,50,98335.0,59,Battery Electric Vehicle (BEV)
13317.0,2016,1,2,98335.0,60,Battery Electric Vehicle (BEV)
13587.0,2016,2,6,98335.0,61,Battery Electric Vehicle (BEV)
13649.0,2016,2,7,98335.0,62,Battery Electric Vehicle (BEV)
14096.0,2016,4,14,98335.0,63,Battery Electric Vehicle (BEV)
14176.0,2016,4,15,98335.0,64,Battery Electric Vehicle (BEV)
14177.0,2016,4,15,98335.0,65,Plug-in Hybrid Electric Vehicle (PHEV)
14529.0,2016,5,20,98335.0,66,Plug-in Hybrid Electric Vehicle (PHEV)
14822.0,2016,6,24,98335.0,67,Battery Electric Vehicle (BEV)
14998.0,2016,6,26,98335.0,68,Battery Electric Vehicle (BEV)
14999.0,2016,6,26,98335.0,70,Plug-in Hybrid Electric Vehicle (PHEV)
15173.0,2016,7,28,98335.0,71,Plug-in Hybrid Electric Vehicle (PHEV)
15376.0,2016,7,30,98335.0,72,Battery Electric Vehicle (BEV)
15487.0,2016,8,31,98335.0,76,Plug-in Hybrid Electric Vehicle (PHEV)
